project_name,filename,filepath,commit_id,parent_commit,#different_loc
Presto,Analyzer.java,presto-main/src/main/java/com/facebook/presto/sql/analyzer/Analyzer.java,608035b2fa,9fe94e8816,5
Presto,BenchmarkSuite.java,presto-main/src/test/java/com/facebook/presto/benchmark/BenchmarkSuite.java,f585a83199,e706ef9c3c,21
Presto,BlockBuilder.java,src/main/java/com/facebook/presto/BlockBuilder.java,0b92d8696e,c17292ee7b,96
Presto,BlockBuilder.java,src/main/java/com/facebook/presto/BlockBuilder.java,be0ec1c775,75f19fccae,2
Presto,BooleanMaxAggregation.java,presto-main/src/main/java/com/facebook/presto/operator/aggregation/BooleanMaxAggregation.java,e1cc5e5413,d1a1a7baee,150
Presto,CompactionSetCreator.java,presto-raptor/src/main/java/com/facebook/presto/raptor/storage/CompactionSetCreator.java,34e18229dc,5421b5fc05,2
Presto,DatabaseStorageManager.java,presto-main/src/main/java/com/facebook/presto/metadata/DatabaseStorageManager.java,77b746fd47,a936207510,16
Presto,DecimalOperators.java,presto-main/src/main/java/com/facebook/presto/type/DecimalOperators.java,c50bbfd352,3ffae435a0,65
Presto,DoubleApproximatePercentileAggregation.java,presto-main/src/main/java/com/facebook/presto/operator/aggregation/DoubleApproximatePercentileAggregation.java,e1cc5e5413,d1a1a7baee,387
Presto,DualTable.java,presto-main/src/main/java/com/facebook/presto/metadata/DualTable.java,f8e3fa6adb,c169d40934,96
Presto,HiveTableHandle.java,presto-hive/src/main/java/com/facebook/presto/hive/HiveTableHandle.java,ca5c6ecbd2,95546391a4,7
Presto,ImportClientFactory.java,presto-main/src/main/java/com/facebook/presto/split/ImportClientFactory.java,309783111a,518c8e16a7,19
Presto,JdbcConnector.java,presto-base-jdbc/src/main/java/com/facebook/presto/plugin/jdbc/JdbcConnector.java,ad394c8f97,4ed06d97c2,2
Presto,JoinCompiler.java,presto-main/src/main/java/com/facebook/presto/sql/gen/JoinCompiler.java,b3924c86e8,33028a85b9,16
Presto,LocalQueryRunner.java,presto-main/src/test/java/com/facebook/presto/util/LocalQueryRunner.java,03eeadc622,ba4fefe467,21
Presto,MergeLimits.java,presto-main/src/main/java/com/facebook/presto/sql/planner/iterative/rule/MergeLimits.java,44fd6d5255,3284774a39,9
Presto,MetadataManager.java,presto-main/src/main/java/com/facebook/presto/metadata/MetadataManager.java,88b42d41b8,3e6eca2968,69
Presto,NewHashBuilderOperator.java,presto-main/src/main/java/com/facebook/presto/noperator/NewHashBuilderOperator.java,0b05bc0e82,bba27a4b68,4
Presto,OperatorContext.java,presto-main/src/main/java/com/facebook/presto/operator/OperatorContext.java,51320bb2b4,dd5984cbc6,10
Presto,PeriodicImportRunnable.java,presto-main/src/main/java/com/facebook/presto/importer/PeriodicImportRunnable.java,652ef15f2d,e2208fbce3,18
Presto,pom.xml,presto-server/pom.xml,3d5c184245,22d0c35701,32
Presto,QueryContext.java,presto-main/src/main/java/com/facebook/presto/memory/QueryContext.java,69b2129021,0f3377b478,5
Presto,SqlDistinctSingleField.java,presto-main/src/test/java/com/facebook/presto/benchmark/SqlDistinctSingleField.java,c153d2a4fa,742906f505,2
Presto,SqlTaskExecution.java,presto-main/src/main/java/com/facebook/presto/execution/SqlTaskExecution.java,4879643c6f,d665ad5364,7
Presto,StageStats.java,presto-main/src/main/java/com/facebook/presto/execution/StageStats.java,258637c4e3,0b05bc0e82,201
Presto,StatisticsAssertion.java,presto-tests/src/main/java/com/facebook/presto/tests/statistics/StatisticsAssertion.java,071946382c,2e07650a02,89
Presto,SwapAdjacentWindowsBySpecifications.java,presto-main/src/main/java/com/facebook/presto/sql/planner/iterative/rule/SwapAdjacentWindowsBySpecifications.java,44fd6d5255,3284774a39,9
Presto,SystemSplitManager.java,presto-main/src/main/java/com/facebook/presto/connector/system/SystemSplitManager.java,76d521d56c,b03a43f320,21
Presto,TaskExecutor.java,presto-main/src/main/java/com/facebook/presto/execution/TaskExecutor.java,60716b23c8,1fb5be6ae3,136
Presto,TaskResource.java,presto-main/src/main/java/com/facebook/presto/server/TaskResource.java,3e0e849836,2fc59a828e,24
Presto,TestAccessControlManager.java,presto-main/src/test/java/com/facebook/presto/security/TestAccessControlManager.java,88b42d41b8,3e6eca2968,36
Presto,TestArrayOperators.java,presto-main/src/test/java/com/facebook/presto/type/TestArrayOperators.java,1cb3c109a5,c5a2258b1d,8
Presto,TestArrayOperators.java,presto-main/src/test/java/com/facebook/presto/type/TestArrayOperators.java,8088788aa4,fddf5d8fae,53
Presto,TestInterpretedFilterFunction.java,presto-main/src/test/java/com/facebook/presto/sql/planner/TestInterpretedFilterFunction.java,df6188062d,5f9e8779bb,151
Presto,TestLocalQueries.java,presto-main/src/test/java/com/facebook/presto/TestLocalQueries.java,c7316e390a,96d8c9f710,2
Presto,TestLocalQueriesSampled.java,presto-tests/src/test/java/com/facebook/presto/tests/TestLocalQueriesSampled.java,466524d9c6,d7a4381654,8
Presto,TestSerDeUtils.java,presto-hive/src/test/java/com/facebook/presto/hive/util/TestSerDeUtils.java,27e6b3ee8e,dcd8b83c3c,10
Presto,TransformSpatialPredicateToJoin.java,presto-main/src/main/java/com/facebook/presto/sql/planner/iterative/rule/TransformSpatialPredicateToJoin.java,51e6a49647,314cfe1aae,84
Presto,TypedSet.java,presto-main/src/main/java/com/facebook/presto/operator/aggregation/TypedSet.java,4c0bdaae6d,d81c2f6fc6,70
Presto,TypeRegistry.java,presto-main/src/main/java/com/facebook/presto/type/TypeRegistry.java,cf3f9ca86c,ceea6c4d2d,291
Presto,Util.java,presto-main/src/main/java/com/facebook/presto/sql/planner/iterative/rule/Util.java,7fcf9d4c0b,410c63c715,12
Spring Boot,AbstractWebFluxEndpointHandlerMapping.java,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/reactive/AbstractWebFluxEndpointHandlerMapping.java,1d39feffea,dc935fba48,199
Spring Boot,appendix-application-properties.adoc,spring-boot-docs/src/main/asciidoc/appendix-application-properties.adoc,986275c73d,e3498edc81,808
Spring Boot,appendix-executable-jar-format.adoc,spring-boot-project/spring-boot-docs/src/main/asciidoc/appendix-executable-jar-format.adoc,59bc74614b,96e3976d98,49
Spring Boot,BasicErrorControllerIntegrationTests.java,spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/BasicErrorControllerIntegrationTests.java,a1e0f01103,f918bf9c11,28
Spring Boot,ConfigurationMetadataRepositoryJsonBuilder.java,spring-boot-tools/spring-boot-configuration-metadata/src/main/java/org/springframework/boot/configurationmetadata/ConfigurationMetadataRepositoryJsonBuilder.java,9ebe15232e,6fdcdd888b,33
Spring Boot,CouchbaseAutoConfiguration.java,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/couchbase/CouchbaseAutoConfiguration.java,e67f2e2983,5fa752a37b,32
Spring Boot,EndpointRequestTests.java,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequestTests.java,89e42d40c5,7d1faa1c88,5
Spring Boot,FreeMarkerAutoConfiguration.java,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/freemarker/FreeMarkerAutoConfiguration.java,5127614d59,761b6e3229,61
Spring Boot,GraphiteProperties.java,spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/metrics/export/graphite/GraphiteProperties.java,e59d70ea03,86926bf0e5,79
Spring Boot,HealthEndpointTests.java,spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/HealthEndpointTests.java,ee16332745,e92cb115e3,33
Spring Boot,howto.adoc,spring-boot-docs/src/main/asciidoc/howto.adoc,9f998d6191,0389fbae8b,6
Spring Boot,ManagementServerProperties.java,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/web/server/ManagementServerProperties.java,afba8fed79,5328508421,4
Spring Boot,ProjectInfoAutoConfiguration.java,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/info/ProjectInfoAutoConfiguration.java,a3f3de223f,644ae2c21a,3
Spring Boot,README.md,README.md,9e7c9121d5,77455ec3dc,20
Spring Boot,RepackageTask.java,spring-boot-tools/spring-boot-gradle-plugin/src/main/groovy/org/springframework/boot/gradle/repackage/RepackageTask.java,72a2e5bc02,965c16d93f,42
Spring Boot,RunCommand.java,spring-boot-cli/src/main/java/org/springframework/boot/cli/command/run/RunCommand.java,bd74c3d327,e578ace7d7,4
Spring Boot,RunProcessCommand.java,spring-boot-cli/src/main/java/org/springframework/boot/cli/command/shell/RunProcessCommand.java,b884a73396,240788862e,4
Spring Boot,ServerProperties.java,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,0b36ba97b3,2169bbbc9b,274
Spring Boot,SimpleRabbitListenerContainerFactoryConfigurer.java,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/amqp/SimpleRabbitListenerContainerFactoryConfigurer.java,6eddf1b372,0f38031f93,51
Spring Boot,SpringApplicationContextLoader.java,spring-boot/src/main/java/org/springframework/boot/test/SpringApplicationContextLoader.java,24f95b975d,2e7aa4685b,25
Spring Boot,WebOperation.java,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/WebOperation.java,1d39feffea,dc935fba48,39
Square OkHttp,HttpTransport.java,src/main/java/libcore/net/http/HttpTransport.java,04d742bd3d,f3d956e25b,39
Square Retrofit,pom.xml,retrofit-converters/gson/pom.xml,eac2c5f719,ad683db827,10
Apache Storm,ChannelHandler.java,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java,71acf9b78f,093c7923a6,2
Apache Storm,CheckpointSpout.java,storm-core/src/jvm/backtype/storm/spout/CheckpointSpout.java,d9a0698f07,40a1c7e059,6
Apache Storm,Client.java,storm-client/src/jvm/org/apache/storm/messaging/netty/Client.java,bc4c480705,ab7b4ca773,47
Apache Storm,defaults.yaml,conf/defaults.yaml,c5e7a0d0f1,2812e511c0,11
Apache Storm,DefaultSchedulingPriorityStrategy.java,storm-server/src/main/java/org/apache/storm/scheduler/resource/strategies/priority/DefaultSchedulingPriorityStrategy.java,5f0abb21c8,5d95e71394,96
Apache Storm,EsIndexBoltTest.java,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsIndexBoltTest.java,3094baf200,3400c7db4b,2
Apache Storm,Experiment.java,storm-core/test/jvm/backtype/storm/scheduler/resource/Experiment.java,9d3c864cdc,3f55feef43,32
Apache Storm,GraphGrouper.java,storm-client/src/jvm/org/apache/storm/trident/graph/GraphGrouper.java,8b34c6e7d1,b26a62fde8,2
Apache Storm,LocalStateTest.java,storm-server/src/test/java/org/apache/storm/LocalStateTest.java,f1c0bcbed1,1d8a9b6243,14
Apache Storm,pom.xml,integration-test/pom.xml,84a4314d96,de1d468592,2
Apache Storm,RedisCommandsInstanceContainer.java,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/RedisCommandsInstanceContainer.java,e3f5b138eb,81ec15d109,2
Apache Storm,SampleOpenTsdbTridentTopology.java,examples/storm-opentsdb-examples/src/main/java/org/apache/storm/opentsdb/SampleOpenTsdbTridentTopology.java,b254ede46a,4eb65075ad,4
Apache Storm,ThroughputVsLatency.java,examples/storm-starter/src/jvm/org/apache/storm/starter/ThroughputVsLatency.java,b254ede46a,4eb65075ad,3
Apache Storm,UpdateWordCount.java,examples/storm-mongodb-examples/src/main/java/org/apache/storm/mongodb/topology/UpdateWordCount.java,b254ede46a,4eb65075ad,4
Apache Storm,Worker.java,storm-client/src/jvm/org/apache/storm/daemon/worker/Worker.java,bc4c480705,ab7b4ca773,200
ACTIVEMQ,StompNIOTransport.java,activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOTransport.java,a9e7e9405,8141baacef,1
ACTIVEMQ,StompSubscription.java,activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java,0be8b63fd,1c141eae40,4
ACTIVEMQ,SubQueueSelectorCacheBroker.java,activemq-broker/src/main/java/org/apache/activemq/plugin/SubQueueSelectorCacheBroker.java,33dded13d,5eeb62a6be,15
ACTIVEMQ,TestBrokerConnectionDuplexExcludedDestinations.java,activemq-core/src/test/java/org/apache/activemq/usecases/TestBrokerConnectionDuplexExcludedDestinations.java,d185430ff,3da13732ec,4
CAMEL,ConsumerMarshallingRouteTest.java,components/camel-spring-ws/src/test/java/org/apache/camel/component/spring/ws/ConsumerMarshallingRouteTest.java,1ddca536257,b50425c37e,17
CAMEL,JmsConfiguration.java,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java,b33458e5b29,cc91edca1d,8
DERBY,BaseTestCase.java,java/testing/org/apache/derbyTesting/junit/BaseTestCase.java,2e74f0581,c6ed9c5c51,26
DERBY,BasicEmbeddedDataSource40.java,java/engine/org/apache/derby/jdbc/BasicEmbeddedDataSource40.java,b004dff2b,d89b65120b,18
DERBY,BLOBTest.java,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/BLOBTest.java,31ba30408,0886254a14,20
DERBY,CreateTriggerNode.java,java/engine/org/apache/derby/impl/sql/compile/CreateTriggerNode.java,31aacb151,a30c19a9f0,191
DERBY,EmbedResultSet.java,java/engine/org/apache/derby/impl/jdbc/EmbedResultSet.java,5c2052228,6b5f2d8ee5,4
DERBY,FileContainer.java,java/engine/org/apache/derby/impl/store/raw/data/FileContainer.java,333569448,25dc795f33,21
DERBY,NetworkServerControlClientCommandTest.java,java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/NetworkServerControlClientCommandTest.java,950fe4418,8f5d472c48,41
DERBY,update-with-jdbc4,tools/jdbc4/update-with-jdbc4,f1a587f4d,01bfbca43f,12
GERONIMO,AbstractHandler.java,applications/console-standard/src/java/org/apache/geronimo/console/jmsmanager/wizard/AbstractHandler.java,8dc13eeb80,0cec62cfc4,17
GERONIMO,AbstractWebModuleTest.java,plugins/jetty8/geronimo-jetty8/src/test/java/org/apache/geronimo/jetty8/AbstractWebModuleTest.java,cf3df1021f,2228c28062,5
GERONIMO,ConnectionTrackingCoordinatorProxyTest.java,modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTrackingCoordinatorProxyTest.java,8ff742b70f,878013ab43,31
GERONIMO,DatabasePoolPortlet.java,plugins/system-database/sysdb-portlets/src/main/java/org/apache/geronimo/console/databasemanager/wizard/DatabasePoolPortlet.java,dad4b52796,a3a65c573a,7
GERONIMO,EJBAnnotationHelper.java,plugins/j2ee/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/annotation/EJBAnnotationHelper.java,fd8e25d32f,ec794c95c1,95
GERONIMO,JettyContainerImpl.java,modules/geronimo-jetty6/src/main/java/org/apache/geronimo/jetty6/JettyContainerImpl.java,300fa284e7,635c09f4b9,20
GERONIMO,NamedUPCredentialLoginModule.java,modules/geronimo-security/src/main/java/org/apache/geronimo/security/jaas/NamedUPCredentialLoginModule.java,138e82a955,ca449c7fe9,14
GERONIMO,PluginInstallerGBean.java,modules/geronimo-system/src/main/java/org/apache/geronimo/system/plugin/PluginInstallerGBean.java,6da2391d97,1d0c0e5f1a,63
GERONIMO,PluginInstallerGBean.java,framework/modules/geronimo-plugin/src/main/java/org/apache/geronimo/system/plugin/PluginInstallerGBean.java,79b0e569c3,d309794646,2
GERONIMO,pom.xml,modules/geronimo-j2ee-builder/pom.xml,b42fc4990b,451ef1258d,47
GERONIMO,pom.xml,plugingroups/framework/pom.xml,c0d62c44b4,c4b4f0b8d2,8
GERONIMO,Processor.java,modules/installer-support/src/java/com/izforge/izpack/panels/Processor.java,076dc387f0,41363f9382,3
GERONIMO,PropertiesFileLoginModule.java,modules/geronimo-security/src/main/java/org/apache/geronimo/security/realm/providers/PropertiesFileLoginModule.java,138e82a955,ca449c7fe9,61
HADOOP COMMON,FileUtil.java,src/java/org/apache/hadoop/fs/FileUtil.java,f65c32c494,3b36a584a8,5
HADOOP COMMON,HBaseTestCase.java,src/test/org/apache/hadoop/hbase/HBaseTestCase.java,2cc1c9f65b,361f74c0c2,12
HADOOP COMMON,HMaster.java,src/java/org/apache/hadoop/hbase/HMaster.java,ec2d29c902,e41859593b,60
HADOOP COMMON,HMaster.java,src/java/org/apache/hadoop/hbase/HMaster.java,ec9a568764,114d67c614,169
HADOOP COMMON,Server.java,src/java/org/apache/hadoop/ipc/Server.java,c244f17090,2113078b6e,151
HADOOP COMMON,TestFileCreation.java,src/test/org/apache/hadoop/dfs/TestFileCreation.java,6b5e10863f,f9ba373b63,5
HADOOP COMMON,TestMultipleUpdates.java,src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMultipleUpdates.java,107c0e2972,5ddbf98ddc,10
HADOOP COMMON,TestRegionServerAbort.java,src/test/org/apache/hadoop/hbase/TestRegionServerAbort.java,8f3b423b73,6aab1c914f,6
HBASE,AssignmentManager.java,hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/AssignmentManager.java,672c440b9f,76057aab62,81
HBASE,AssignmentManager.java,hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,cbdc9fcb8a,55645c351e,16
HBASE,CatalogJanitor.java,hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,c8da39429c,e792d570a9,9
HBASE,ClassSize.java,src/java/org/apache/hadoop/hbase/util/ClassSize.java,627ef9e3a1,09843e100b,3
HBASE,ClientScanner.java,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java,20189c258c,d92fcdd620,7
HBASE,ColumnTracker.java,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java,30eb01f496,bc4b9eddde,25
HBASE,FSHDFSUtils.java,hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSHDFSUtils.java,ac97504dc5,92e2089d65,52
HBASE,FSHLog.java,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java,5c16b34e32,9f43a3bea6,24
HBASE,FSTableDescriptors.java,hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,0aca51e89c,c3a7f2f3bb,44
HBASE,HBaseFsck.java,hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,f73a68178f,38943ba7d5,49
HBASE,HBaseFsckRepair.java,src/main/java/org/apache/hadoop/hbase/util/HBaseFsckRepair.java,092bdbbea6,b38e1992dd,4
HBASE,HBaseServer.java,hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseServer.java,1048d15c6a,d115205c13,13
HBASE,Memcache.java,src/java/org/apache/hadoop/hbase/regionserver/Memcache.java,373761483f,dbd74f2f9a,108
HBASE,MetaUtils.java,src/java/org/apache/hadoop/hbase/util/MetaUtils.java,efe6adae26,4c60597897,9
HBASE,MutableHistogram.java,hbase-hadoop2-compat/src/main/java/org/apache/hadoop/metrics2/lib/MutableHistogram.java,c3370fc507,bf13941592,10
HBASE,ServerShutdownHandler.java,src/main/java/org/apache/hadoop/hbase/master/handler/ServerShutdownHandler.java,883ec67336,d738315143,54
HBASE,StoreFile.java,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,564fc2e7c3,2c270de896,7
HBASE,WAL.java,hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WAL.java,5c16b34e32,9f43a3bea6,6
MAHOUT,Ax.scala,spark/src/main/scala/org/apache/mahout/sparkbindings/blas/Ax.scala,0b564c71e,fb54de3ff2,9
MAHOUT,build-reuters.sh,examples/bin/build-reuters.sh,fc0ecc2df,fb171d41f9,35
MAHOUT,CDbwEvaluator.java,utils/src/main/java/org/apache/mahout/clustering/cdbw/CDbwEvaluator.java,1bb9546ee,1ce47b660e,43
MAHOUT,SequenceFilesFromMailArchives.java,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromMailArchives.java,31f58654d,fcc3260b5a,15
MAHOUT,SparkEngine.scala,spark/src/main/scala/org/apache/mahout/sparkbindings/SparkEngine.scala,c34e8a84c,3c88f50432,34
OPENJPA,ClassMetaData.java,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,64528e607,302530ec46,2
OPENJPA,DistributedStoreQuery.java,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,574d55986,0e6a3bd79d,5
OPENJPA,JDBCStoreManager.java,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,3653a710c,cdcdf366f7,2
OPENJPA,JPQLExpressionBuilder.java,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,656373551,425305049,4
OPENJPA,LoggingConnectionDecorator.java,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,4aa4aea33,285091d249,84
OPENJPA,PreparedStatementManagerImpl.java,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java,044764a39,c49f0e17d6,12
OPENJPA,Proxies.java,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java,071e69889,5655a9b462,2
OPENJPA,Proxies.java,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java,4f9de8e36,9f326c0f8b,1
PIG,build.xml,build.xml,27f74912e,1a2b4f3a02,45
PIG,FileBasedOutputSizeReader.java,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/FileBasedOutputSizeReader.java,d6d2bca86,27f74912e9,4
PIG,MapReduceLauncher.java,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MapReduceLauncher.java,551960d73,3b0e6d56f3,10
PIG,MRCompiler.java,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRCompiler.java,7464821fe,1ef4ad194c,16
PIG,MultiQueryOptimizer.java,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MultiQueryOptimizer.java,d6d2bca86,27f74912e9,2
PIG,MultiStorage.java,contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/MultiStorage.java,d6d2bca86,27f74912e9,8
PIG,NodeIdGenerator.java,src/org/apache/pig/impl/plan/NodeIdGenerator.java,27f74912e,1a2b4f3a02,11
PIG,TestDataBag.java,test/org/apache/pig/test/TestDataBag.java,d6d2bca86,27f74912e9,2
PIG,TestEmptyInputDir.java,test/org/apache/pig/test/TestEmptyInputDir.java,27f74912e,1a2b4f3a02,91
PIG,TestLogicalPlanBuilder.java,test/org/apache/pig/test/TestLogicalPlanBuilder.java,27f74912e,1a2b4f3a02,138
PIG,TezDagBuilder.java,src/org/apache/pig/backend/hadoop/executionengine/tez/TezDagBuilder.java,27f74912e,1a2b4f3a02,44
TUSCANY,.classpath,tools/eclipse/plugins/core/.classpath,df7d5d18b7,29aa28e237,37
TUSCANY,AtomBindingInvoker.java,modules/binding-gdata/src/main/java/org/apache/tuscany/sca/binding/gdata/provider/AtomBindingInvoker.java,f59d450800,202a476246,2
TUSCANY,Axis2BindingBuilder.java,modules/binding-ws-axis2/src/main/java/org/apache/tuscany/binding/axis2/Axis2BindingBuilder.java,1c314205fc,099034160d,6
TUSCANY,Axis2ReferenceBindingProvider.java,modules/binding-ws-axis2/src/main/java/org/apache/tuscany/sca/binding/axis2/Axis2ReferenceBindingProvider.java,06f76842d6,2c72ab4e99,46
TUSCANY,Axis2ServiceProvider.java,modules/binding-ws-axis2/src/main/java/org/apache/tuscany/sca/binding/ws/axis2/Axis2ServiceProvider.java,7f892ce8e1,a374ceb667,33
TUSCANY,BindingWSDLGenerator.java,modules/binding-ws-wsdlgen/src/main/java/org/apache/tuscany/sca/binding/ws/wsdlgen/BindingWSDLGenerator.java,2366e9ad5e,d65c7edf04,5
TUSCANY,CallableReferenceImpl.java,modules/core/src/main/java/org/apache/tuscany/sca/core/context/CallableReferenceImpl.java,de9f9e9d6b,f6c578f392,18
TUSCANY,CallableReferenceRemoteTestCase.java,itest/callablereferences/src/test/java/org/apache/tuscany/sca/itest/callableref/CallableReferenceRemoteTestCase.java,ab11f86b4b,a738c1a4ed,15
TUSCANY,ConversationalScopeContainer.java,modules/core/src/main/java/org/apache/tuscany/sca/core/scope/ConversationalScopeContainer.java,1791fe4fcf,6cc0f26650,36
TUSCANY,DefaultProxyFactoryExtensionPoint.java,modules/core/src/main/java/org/apache/tuscany/sca/core/invocation/DefaultProxyFactoryExtensionPoint.java,de9f9e9d6b,f6c578f392,28
TUSCANY,DomainManagerLauncherBootstrap.java,modules/workspace-admin/src/main/java/org/apache/tuscany/sca/workspace/admin/launcher/DomainManagerLauncherBootstrap.java,91bb1f1e73,84a4f0f679,8
TUSCANY,ExtendedConversation.java,modules/core/src/main/java/org/apache/tuscany/sca/core/conversation/ExtendedConversation.java,1791fe4fcf,6cc0f26650,7
TUSCANY,Interface2WSDLGenerator.java,modules/binding-ws-wsdlgen/src/main/java/org/apache/tuscany/sca/binding/ws/wsdlgen/Interface2WSDLGenerator.java,e3604c640d,9a1d224df3,13
TUSCANY,NodeLauncherUtil.java,modules/node2-launcher/src/main/java/org/apache/tuscany/sca/node/launcher/NodeLauncherUtil.java,eef3a22465,e0284b4ef6,15
TUSCANY,NonConversationalCallbackTestCase.java,itest/conversations-ws/src/test/java/org/apache/tuscany/sca/itest/conversational/NonConversationalCallbackTestCase.java,ab11f86b4b,a738c1a4ed,10
TUSCANY,OSGiImplementationProvider.java,modules/implementation-osgi/src/main/java/org/apache/tuscany/sca/implementation/osgi/invocation/OSGiImplementationProvider.java,0eb993f364,79e3e6efda,4
TUSCANY,PassByRefTestCase.java,itest/osgi-implementation/src/test/java/helloworld/passbyref/PassByRefTestCase.java,24a9a3a359,894f6e235b,11
TUSCANY,PolicyComputationUtils.java,modules/policy/src/main/java/org/apache/tuscany/sca/policy/util/PolicyComputationUtils.java,78c297c703,3a62700e5e,25
TUSCANY,PolicyIntentProcessor.java,modules/policy-xml/src/main/java/org/apache/tuscany/sca/policy/xml/PolicyIntentProcessor.java,df7d5d18b7,29aa28e237,3
TUSCANY,PolicySetProcessor.java,modules/policy-xml/src/main/java/org/apache/tuscany/sca/policy/xml/PolicySetProcessor.java,9488c72d23,674df5a17c,4
TUSCANY,pom.xml,modules/binding-ws-axis2/pom.xml,c3a20fbbfc,ba8a2756e8,111